baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	TE_ID	Class	Subclass	Family	Subfamily
45.47965195769892	1.064722777014712	0.45933403580878773	1.2294381277894149	0.21890758231933427	0.9786611924907697	TF000802|Pao_Bel_Ele198	Class I	LTR Retrotransposons	Pao_Bel	NA
118.27782149638419	1.0643335030608732	0.35891668455770764	1.5723245180320895	0.11587530973660629	0.63701400844839	TF000353|Pao_Bel_Ele193	Class I	LTR Retrotransposons	Pao_Bel	NA
35.78446629308238	1.0577100441190324	0.426731367454613	1.3069347290912479	0.19123488000379985	0.8977885295753611	TF000204|I_Ele41	Class I	Non-LTR Retrotransposons	I	NA
66.49442385377874	1.0572647842144667	0.4190081561829255	1.3299616630163704	0.18353090287012902	0.8851194906600313	TF001044|Ty1_copia_Ele178	Class I	LTR Retrotransposons	Ty1_copia	NA
121.93746257712824	1.0487238600407054	0.3932354532416317	1.395407905155313	0.16289286883971382	0.8142462964282586	TF000263|Pao_Bel_Ele83	Class I	LTR Retrotransposons	Pao_Bel	NA
56.75988629442892	1.0331644409134233	0.44182385944514463	1.2067352849232427	0.22753410574452376	1	TF000459|Pao_Bel_Ele78	Class I	LTR Retrotransposons	Pao_Bel	NA
44.57004303133105	1.0284740192843955	0.4514739714438516	1.1705525738156983	0.24177867005028275	1	TF000938|Ty3_gypsy_Ele182	Class I	LTR Retrotransposons	Ty3_gypsy	Osvaldo
105.23423338453895	1.0010193872051545	0.25730800353023064	1.9471581930264001	0.051515772117916254	0.35492359881239705	TF001240|mTA_Ele25	Class II	MITEs	MITEs	NA
33.31977238351664	0.9962909086260746	0.3878011784403719	1.2797560611394172	0.20063094134692225	0.9246507106441115	TF000230|Pao_Bel_Ele15	Class I	LTR Retrotransposons	Pao_Bel	NA
14967.692349031382	0.9942324907395191	0.21426934453724003	2.3065944958524924	0.021077436682004437	0.1747121899969274	TF000515|Pao_Bel_Ele86	Class I	LTR Retrotransposons	Pao_Bel	NA
99.4148389223376	0.9910520583570843	0.3263780376406268	1.5045499443126724	0.13243982366235627	0.7096901661907071	TF000196|I_ele18	Class I	Non-LTR Retrotransposons	I	NA
312.04381014803755	0.9702331330489056	0.3021271310189086	1.5564081632227729	0.11961106527584436	0.6508068731162608	TF000108|Ty3_gypsy_Ele17	Class I	LTR Retrotransposons	Ty3_gypsy	Mdg3
39.688807719996625	0.9626061117913065	0.34558964686273863	1.338599451664258	0.18070110474047374	0.8815252298855452	TF000351|Pao_Bel_Ele189	Class I	LTR Retrotransposons	Pao_Bel	NA
98.11462151121339	0.9616469063478532	0.326238371344062	1.4150601121686721	0.15705087195826023	0.7972773930512638	TF000273|Pao_Bel_Ele103	Class I	LTR Retrotransposons	Pao_Bel	NA
17.725317895899344	0.9538810816469324	0.4856688711666723	0.9345484312317993	0.35002106571598	1	TF000501|Pao_Bel_Ele215	Class I	LTR Retrotransposons	Pao_Bel	NA
228.75144403519775	0.9524715736584514	0.8300141920526238	0.5451371530642023	0.5856591916623654	1	TF000227|Pao_Bel_Ele9	Class I	LTR Retrotransposons	Pao_Bel	NA
1615.1228197370851	0.9503660958026235	0.27032203599831023	1.6660354533784245	0.09570635320204868	0.5689611690785867	TF001070|Ty1_copia_Ele146	Class I	LTR Retrotransposons	Ty1_copia	NA
177.77272593700326	0.9416280902556867	0.30437307938407065	1.4509433329299861	0.14679564019700359	0.7560688070340816	TF000232|Pao_Bel_Ele19	Class I	LTR Retrotransposons	Pao_Bel	NA
84.50770697619915	0.9403875581671118	0.39027820556955944	1.1283939299772694	0.25915359016241707	1	TF000922|ITmD37E_Ele14	Class II	Cut and paste DNA transposon	ITmD37E	NA
37.48756254159436	0.9353434800869161	0.3068326118587446	1.4188305390671236	0.15594842695096378	0.7954869278604451	TF000259|Pao_Bel_Ele75	Class I	LTR Retrotransposons	Pao_Bel	NA
14.120079735099061	0.9332236148283213	0.4685951154056303	0.9245158572626384	0.3552177992911935	1	TF000788|Pao_Bel_Ele220	Class I	LTR Retrotransposons	Pao_Bel	NA
25.721295277659223	0.9294502718841905	0.605184904621219	0.7096182812969871	0.47794087987351125	1	TF000269|Pao_Bel_Ele95	Class I	LTR Retrotransposons	Pao_Bel	NA
22.150585030103766	0.9277070196743489	0.4287847546564174	0.9974865361457822	0.3185284058512036	1	TF000193|I_Ele40	Class I	Non-LTR Retrotransposons	I	NA
6.99465515771821	0.9193609067225919	0.6288263366396541	0.6668946293878028	0.5048394416885159	1	TF000291|pao_Bel_Ele139	Class I	LTR Retrotransposons	Pao_Bel	NA
33.64067600697448	0.9177071131180914	0.3188090032321753	1.3102111574116766	0.19012441228543533	0.8977885295753611	TF000703|m8bp_Ele3	Class II	MITEs	MITEs	NA
288.1470958658352	0.9155597933400121	0.3590388329917762	1.1574229725438379	0.2470995928574855	1	TF000264|Pao_Bel_Ele85	Class I	LTR Retrotransposons	Pao_Bel	NA
25.574831299264943	0.9136365089164793	0.3674132318055839	1.1258073283962575	0.2602470815573296	1	TF000189|I_Ele16	Class I	Non-LTR Retrotransposons	I	NA
357.25352261629627	0.9109937793834113	0.2503868215070656	1.6414353475540788	0.10070707742736394	0.5775686981104494	TF000328|Pao_Bel_Ele187	Class I	LTR Retrotransposons	Pao_Bel	NA
84.46679478678864	0.9020889605234143	0.24441666118247182	1.6450963636363174	0.099949940387847	0.5763417758234004	TF000382|Ty3_gypsy_Ele101	Class I	LTR Retrotransposons	Ty3_gypsy	Mag
167.87729300505686	0.9000463269013776	0.2276413091064926	1.7573538320948263	0.07885751741987296	0.4980227737052691	TF000090|Pao_Bel_Ele6	Class I	LTR Retrotransposons	Pao_Bel	NA
131.7493624968758	0.8985305464761609	0.2647201849063941	1.5054784984268677	0.13220110076596597	0.7096901661907071	TF001300|otherMITEs_Ele22a	Class II	MITEs	MITEs	NA
47.54648642458154	0.8920988341223234	0.3606814482958833	1.0871056328926212	0.27699012872628415	1	TF000262|Pao_Bel_Ele81	Class I	LTR Retrotransposons	Pao_Bel	NA
11.805829854342111	0.8897755136816138	0.4610338218770742	0.8454380029965348	0.3978663337846035	1	TF001016|Tc1_Ele19	Class II	Cut and paste DNA transposon	Tc1	NA
34.61584924212604	0.8883090533932583	0.34673818362904635	1.1198912370397776	0.2627601129706888	1	TF001068|Ty1_copia_Ele203	Class I	LTR Retrotransposons	Ty1_copia	NA
88.29269949764702	0.8829726774695977	0.29974618612652815	1.2776565480901172	0.2013705524952133	0.9246507106441115	TF000218|I_ele28	Class I	Non-LTR Retrotransposons	I	NA
163.76507335064403	0.8808196678939774	0.2412414912324021	1.5785827966347274	0.11443178318128941	0.6323548018507712	TF000147|Ty3_gypsy_Ele52	Class I	LTR Retrotransposons	Ty3_gypsy	Gypsy
449.5456738135319	0.8782757923322838	0.17117781569529816	2.2098412156726344	0.027116184157041784	0.21470351784045771	TF001176|Pao_Bel_Ele174	Class I	LTR Retrotransposons	Pao_Bel	NA
103.14022263780502	0.8764732635909832	0.2876495469411902	1.3087914359481085	0.1906050087001818	0.8977885295753611	TF000186|Outcast_Ele10	Class I	Non-LTR Retrotransposons	Outcast	NA
62.98699345502382	0.8721826131232425	0.3146399214969981	1.1828842676811862	0.23685501747156587	1	TF000159|L1_Ele12	Class I	Non-LTR Retrotransposons	L1	NA
652.1240979332058	0.8689031112470396	0.3315322385673147	1.112721685351686	0.26582797908595657	1	TF000662|Ty1_copia_Ele40	Class I	LTR Retrotransposons	Ty1_copia	NA
28.961853349135755	0.8654749045791631	0.5269644398039963	0.6935475659706772	0.4879659861629396	1	TF000601|Pao_Bel_Ele112	Class I	LTR Retrotransposons	Pao_Bel	NA
125.0859319316249	0.8639835122390385	0.2783446081962662	1.3076722218466204	0.19098450902331457	0.8977885295753611	TF000442|I_Ele4	Class I	Non-LTR Retrotransposons	I	NA
45.05523570870976	0.8622645595644696	0.25949811740996703	1.3960199911282878	0.16270847522171025	0.8142462964282586	TF000260|Pao_Bel_Ele77	Class I	LTR Retrotransposons	Pao_Bel	NA
126.61896170897475	0.8507054126963902	0.2911097475899553	1.2047188924445733	0.22831184016975506	1	TF000294|Pao_Bel_Ele145	Class I	LTR Retrotransposons	Pao_Bel	NA
80.94615863154256	0.8434347057110759	0.35721761674910196	0.9614159257780763	0.3363430798610185	1	TF000251|Pao_Bel_Ele59	Class I	LTR Retrotransposons	Pao_Bel	NA
160.4340766199266	0.8434034655375877	0.2361740605725197	1.454027020177951	0.14593881509905726	0.7553223552199988	TF000995|Ty1_copia_Ele172	Class I	LTR Retrotransposons	Ty1_copia	NA
4.253967666974216	0.840948202189647	0.8898576235927651	0.3831491613378353	0.7016091702688976	1	TF001179|Pao_Bel_Ele180	Class I	LTR Retrotransposons	Pao_Bel	NA
108.38921469908718	0.8392663188216567	0.33857303640174163	1.0020476598706236	0.31632057493897764	1	TF000597|Pao_Bel_Ele126	Class I	LTR Retrotransposons	Pao_Bel	NA
416.84813802482034	0.8380523758987064	0.24030535431624236	1.406761729719217	0.15949805427190397	0.805844931345191	TF000503|Pao_Bel_Ele219	Class I	LTR Retrotransposons	Pao_Bel	NA
99.43133411834297	0.8371572368763582	0.2625905760063136	1.2839654872772426	0.1991540315511621	0.9235287048375944	TF000452|CR1_Ele30	Class I	Non-LTR Retrotransposons	CR1	NA
425.70642579547285	0.8355384110848405	0.411124271649668	0.8161483868088513	0.4144152723438526	1	TF000376|Ty3_gypsy_Ele94	Class I	LTR Retrotransposons	Ty3_gypsy	Mag
71.54972266609593	0.8342131942140426	0.33397807762865206	1.0007039880792774	0.3169699387722143	1	TF000258|Pao_Bel_Ele73	Class I	LTR Retrotransposons	Pao_Bel	NA
134.35444449779658	0.8237461733561993	0.33629791310759743	0.9626767242311662	0.3357097809215744	1	TF000151|I_Ele7	Class I	Non-LTR Retrotransposons	I	NA
1371.3850752053706	0.8217854556416384	0.3085237154917634	1.042984508107381	0.2969554678049083	1	TF000468|CR1_Ele40	Class I	Non-LTR Retrotransposons	CR1	NA
22.313258235963673	0.8103267943272842	0.4658053059721676	0.6662156706858692	0.5052732579381366	1	TF000266|Pao_Bel_Ele89	Class I	LTR Retrotransposons	Pao_Bel	NA
45.566805420475994	0.8094147735512891	0.568143080145889	0.5446071321890199	0.5860237484029114	1	TF001182|Pao_Bel_Ele186	Class I	LTR Retrotransposons	Pao_Bel	NA
0.13784493522185184	0.8049024268224365	3.1585933837983933	0.09653107879804823	0.9230987918620972	1	TF000740|mTA_Ele16	Class II	MITEs	MITEs	NA
42.25271767091718	0.8034711844750219	0.35894219751354645	0.8454597608673995	0.3978541903056716	1	TF000492|Pao_Bel_Ele199	Class I	LTR Retrotransposons	Pao_Bel	NA
20.146131924860406	0.79763129964264	0.42976274530178465	0.692547929983181	0.48859329704062715	1	TF001257|m4bp_Ele16	Class II	MITEs	MITEs	NA
24.39043131347715	0.797543937171304	0.4733551093065262	0.628585033353102	0.5296207611746828	1	TF000299|Pao_Bel_Ele22	Class I	LTR Retrotransposons	Pao_Bel	NA
104.82459094935474	0.7940046851208271	0.28192353040290913	1.0428525944629463	0.29701656809382676	1	TF000255|Pao_Bel_Ele67	Class I	LTR Retrotransposons	Pao_Bel	NA
199.99849591507282	0.7938706732525456	0.30127757000833266	0.9754150408356579	0.3293544258188146	1	TF000400|Pao_Bel_Ele54	Class I	LTR Retrotransposons	Pao_Bel	NA
44.277558326411295	0.791536155498269	0.40715565918076124	0.7160312006589064	0.4739720835536399	1	TF000154|L1_Ele10	Class I	Non-LTR Retrotransposons	L1	NA
5.441821462136829	0.7882443935136006	0.8210852679833294	0.3510529353687697	0.7255486357173137	1	TF000283|Pao_Bel_Ele123	Class I	LTR Retrotransposons	Pao_Bel	NA
380.5680903508077	0.7836971322796933	0.22680428097441913	1.2508455795492281	0.21099082189412088	0.9566720599558216	TF001297|mTA_Ele47	Class II	MITEs	MITEs	NA
2558.0357188194594	0.7643415984465438	0.2386359847917949	1.1077189329898278	0.26798322009793046	1	TF000093|Pao_Bel_Ele12	Class I	LTR Retrotransposons	Pao_Bel	NA
6.623650799155083	0.7627368402415919	0.5947112736560785	0.4417889014048398	0.6586419705910074	1	TF000175|L1_Ele20	Class I	Non-LTR Retrotransposons	L1	NA
392.32217515432575	0.7624606241722259	0.29900987416210867	0.8777657423779005	0.38007085898468335	1	TF000165|I_Ele10	Class I	Non-LTR Retrotransposons	I	NA
1311.1184096918062	0.7566129100158362	0.24177094720825398	1.0613885290146041	0.28851336781160386	1	TF000390|Ty3_gypsy_Ele109	Class I	LTR Retrotransposons	Ty3_gypsy	CsRn1
8.60571533447721	0.7563311603466676	0.52542301168758	0.4878567452220456	0.6256513144320568	1	TF000895|ITmD37E_Ele4	Class II	Cut and paste DNA transposon	ITmD37E	NA
23.75942168580407	0.7495282759106254	0.36729652954182834	0.6793646436624138	0.4969068464182932	1	TF000275|Pao_Bel_Ele107	Class I	LTR Retrotransposons	Pao_Bel	NA
12.073325525945632	0.7480673157663004	0.671579230259366	0.3693790763459079	0.7118451916455892	1	TF000236|Pao_Bel_Ele29	Class I	LTR Retrotransposons	Pao_Bel	NA
83.81443533479727	0.7466909735446984	0.32040902753926914	0.7699251654651462	0.4413442850253064	1	TF000607|Pao_Bel_Ele108	Class I	LTR Retrotransposons	Pao_Bel	NA
84.89937183145844	0.7395080384260644	0.3126314039329617	0.7661035820874306	0.44361467177688785	1	TF000119|Ty3_gypsy_Ele28	Class I	LTR Retrotransposons	Ty3_gypsy	Mag
338.8061156120792	0.735385196829629	0.22187655211861956	1.060883606591234	0.2887428002435293	1	TF001164|PIF_Ele3	Class II	Cut and paste DNA transposon	PIF	NA
123.82414296427088	0.7316636466572258	0.33263254812822174	0.6964551363383873	0.48614384397832383	1	TF000418|Ty3_gypsy_Ele121	Class I	LTR Retrotransposons	Ty3_gypsy	Gypsy
127.39446154925844	0.7305931100806381	0.33442381598089177	0.6895235897129218	0.4904938335368802	1	TF001319|mTA_Ele55	Class II	MITEs	MITEs	NA
7.535712160224782	0.7304656027702734	0.5426573932768632	0.42469817167438845	0.6710567167913128	1	TF000247|Pao_Bel_Ele51	Class I	LTR Retrotransposons	Pao_Bel	NA
157.90086924267692	0.7286374418187933	0.2963393413776772	0.771539279111107	0.4403873497243955	1	TF001177|Pao_Bel_Ele176	Class I	LTR Retrotransposons	Pao_Bel	NA
1.631641072934431	0.7212571123414828	1.1835287603187898	0.186946967204993	0.8517022137901415	1	TF000446|Jockey_Ele9	Class I	Non-LTR Retrotransposons	Jockey	NA
146.95749352862788	0.717016426152794	0.25681137857750574	0.8450420980365495	0.39808733483543596	1	TF000313|Pao_Bel_Ele181	Class I	LTR Retrotransposons	Pao_Bel	NA
25.899571110647173	0.7162504620288489	0.32884267865788314	0.657610693695354	0.5107883212863301	1	TF001006|Tc1_Ele9	Class II	Cut and paste DNA transposon	Tc1	NA
597.3142532638022	0.7148422280381544	0.24426040920733225	0.8795622210547959	0.37909651232129604	1	TF001073|Ty1_copia_Ele226	Class I	LTR Retrotransposons	Ty1_copia	NA
38.809318981687255	0.7121383966395606	0.3220890796381237	0.6586326890619952	0.5101316662777416	1	TF000605|Pao_Bel_Ele156	Class I	LTR Retrotransposons	Pao_Bel	NA
552.9625843233612	0.7117688622313305	0.32356896230789867	0.6544782933469914	0.512803707448614	1	TF001083|Ty1_copia_Ele114	Class I	LTR Retrotransposons	Ty1_copia	NA
129.46965372934653	0.709009040298811	0.29177228889903506	0.7163430121739096	0.4737795740453234	1	TF000456|CR1_Ele33	Class I	Non-LTR Retrotransposons	CR1	NA
36.89250140595541	0.7072485653339242	0.46001092607067867	0.45052965829355407	0.6523285739123085	1	TF000792|Pao_Bel_Ele218	Class I	LTR Retrotransposons	Pao_Bel	NA
109.62188819596565	0.7015263443210176	0.19564546696089916	1.0300588480350212	0.3029823815263111	1	TF000453|CR1_Ele31	Class I	Non-LTR Retrotransposons	CR1	NA
25.06433131228799	0.7006552182893351	0.6328596506144429	0.31706116529078615	0.75119719135427	1	TF001178|Pao_Bel_Ele178	Class I	LTR Retrotransposons	Pao_Bel	NA
96.51770887501333	0.6880175730416923	0.38045058276431426	0.49419709565320213	0.6211669907084082	1	TF000785|Pao_Bel_Ele224	Class I	LTR Retrotransposons	Pao_Bel	NA
20.210626509689376	0.6827012295781711	0.4673625471213652	0.39091970613282173	0.6958565873398753	1	TF000794|Pao_Bel_Ele214	Class I	LTR Retrotransposons	Pao_Bel	NA
223.5245139719452	0.6778528304923896	0.23068053806084501	0.7709919180328886	0.4407117220540501	1	TF000417|Ty3_gypsy_Ele120	Class I	LTR Retrotransposons	Ty3_gypsy	Osvaldo
129.8331671554163	0.6772445630731724	0.29911227434434645	0.592568671619017	0.5534698504151456	1	TF000142|Ty3_gypsy_Ele47	Class I	LTR Retrotransposons	Ty3_gypsy	Mag
701.513001042076	0.6700536057038882	0.22144176980973668	0.7679382523450686	0.4425238702026952	1	TF000430|R1_Ele5	Class I	Non-LTR Retrotransposons	R1	NA
15.537045586669278	0.6692911290282622	0.5213665267474942	0.32470655545221155	0.7454031727538193	1	TF000284|Pao_Bel_Ele125	Class I	LTR Retrotransposons	Pao_Bel	NA
107.91221366619466	0.6630722453808043	0.2550546924599086	0.6393618710090474	0.5225875473938635	1	TF001323|ITmD37E_Ele18	Class II	Cut and paste DNA transposon	ITmD37E	NA
106.67072292288822	0.6521865049603897	0.8664456321951985	0.1756446097775516	0.8605731535964485	1	TF000770|Pao_Bel_Ele230	Class I	LTR Retrotransposons	Pao_Bel	NA
0.4856197938136234	0.6471914946168328	2.2571856188181565	0.0652101862557059	0.9480066509338767	1	TF000687|m4bp_Ele8	Class II	MITEs	MITEs	NA
51.26883956866849	0.6401958561645379	0.3937010482989605	0.3560972386796361	0.7217677450887321	1	TF000206|Jockey_Ele6	Class I	Non-LTR Retrotransposons	Jockey	NA
569.8313479420093	0.626055952596206	0.33052273494965345	0.38138360623031664	0.7029186237914395	1	TF000930|Ty3_gypsy_Ele192	Class I	LTR Retrotransposons	Ty3_gypsy	Osvaldo
91.15109305341367	0.6218593516985418	0.9200238194091217	0.13245238778361743	0.8946264801826975	1	TF001109|Pogo_Ele17	Class II	Cut and paste DNA transposon	pogo	NA
36.463504101668384	0.6201116818763677	0.32725256095589356	0.3670305330095066	0.7135962429250953	1	TF001101|Pogo_Ele9	Class II	Cut and paste DNA transposon	pogo	NA
97.3174031141869	0.6173852260860428	0.3115247680073068	0.37680864618536397	0.7063158148451372	1	TF000101|Ty3_gypsy_Ele9	Class I	LTR Retrotransposons	Ty3_gypsy	CsRn1
130.4922441971391	0.6156225351553636	0.25445000138911283	0.454401786300445	0.6495396669086948	1	TF000933|Ty3_gypsy_Ele188	Class I	LTR Retrotransposons	Ty3_gypsy	Osvaldo
49.07112443090827	0.6143015868549359	0.33378937889841964	0.342436260950414	0.7320226038258444	1	TF000455|RTE_Ele6	Class I	Non-LTR Retrotransposons	RTE	NA
31.55622848562032	0.6133244502733443	0.3383532135122406	0.3349294339397327	0.7376783180867924	1	TF000296|Pao_Bel_Ele149	Class I	LTR Retrotransposons	Pao_Bel	NA
51.98145810968475	0.6089949733458763	0.3309788295422276	0.32931101211707636	0.7419206214419536	1	TF000334|Pao_Bel_Ele38	Class I	LTR Retrotransposons	Pao_Bel	NA
133.91109762175606	0.6082074031085781	0.39479020749421595	0.27408836656659846	0.7840167137673664	1	TF000657|Ty1_copia_Ele35	Class I	LTR Retrotransposons	Ty1_copia	NA
38.02556129230124	0.6069286024764069	0.3198745451704022	0.3342829371416358	0.7381660647936191	1	TF000106|Ty3_gypsy_Ele15	Class I	LTR Retrotransposons	Ty3_gypsy	Mdg3
899.7714981160218	0.6002599456386886	0.30285000040336596	0.33105479777167685	0.7406030943392008	1	TF000374|Ty3_gypsy_Ele92	Class I	LTR Retrotransposons	Ty3_gypsy	Mag
1.2327212774363514	0.597564772114853	1.5029517177553997	0.06491544003859435	0.9482413271508594	1	TF001011|Tc1_Ele14	Class II	Cut and paste DNA transposon	Tc1	NA
68.17335972738871	0.5916513997367141	0.28710177887875654	0.3192296477390292	0.7495523765256187	1	TF000304|Pao_Bel_Ele163	Class I	LTR Retrotransposons	Pao_Bel	NA
23.844038643256305	0.5896537600150906	0.3995595932795581	0.2243814477815903	0.822460505206229	1	TF001103|Pogo_Ele11	Class II	Cut and paste DNA transposon	pogo	NA
193.5505712804211	0.5846096184546276	0.2284207132848729	0.3704113223265677	0.7110760388445112	1	TF001061|Ty1_copia_Ele191	Class I	LTR Retrotransposons	Ty1_copia	NA
19.790923217538314	0.5838722402383535	0.4561741547187894	0.18386013186138725	0.8541231817203051	1	TF001154|Ty1_copia_Ele223	Class I	LTR Retrotransposons	Ty1_copia	NA
23.96008376950763	0.575475062194846	0.43415696363475687	0.17384279999327823	0.8619890069563443	1	TF000111|Ty3_gypsy_Ele20	Class I	LTR Retrotransposons	Ty3_gypsy	Mdg3
14.734199953998818	0.5701322392519953	0.47205920712390576	0.1485666166311783	0.8818956166793199	1	TF000612|Pao_Bel_Ele162	Class I	LTR Retrotransposons	Pao_Bel	NA
18.79858453502715	0.5696777554347238	0.5174954653784846	0.13464418549786328	0.8928932047025788	1	TF000410|Pao_Bel_Ele70	Class I	LTR Retrotransposons	Pao_Bel	NA
30.788249729880498	0.5601730179957803	0.3443740320499166	0.17473157786490223	0.8612905539178998	1	TF000190|Outcast_Ele11	Class I	Non-LTR Retrotransposons	Outcast	NA
1107.3031917897606	0.5555989568438232	0.17379285370644174	0.3199150923532042	0.7490326966077847	1	TF000587|Pao_Bel_Ele144	Class I	LTR Retrotransposons	Pao_Bel	NA
49.46910245332076	0.5521473634003605	0.338275318640465	0.15415657166458901	0.8774862835854984	1	TF000998|Ty1_copia_Ele167	Class I	LTR Retrotransposons	Ty1_copia	NA
27.86967790743317	0.5466140787029972	0.49630170555792036	0.09392286623435171	0.9251704294992469	1	TF000250|Pao_Bel_Ele57	Class I	LTR Retrotransposons	Pao_Bel	NA
172.26644502576937	0.543891121462978	0.30840134134196506	0.14231819249550595	0.8868286772563124	1	TF001436|Tandem_Ele2	UD	UD	UD	NA
759.461068332081	0.5291029974840404	0.2962441122862516	0.098239918624675	0.9217417852743925	1	TF000762|Ty1_copia_Ele84	Class I	LTR Retrotransposons	Ty1_copia	NA
452.77970532412826	0.5271824511900103	0.2890453263025527	0.09404217510701961	0.9250756542786722	1	TF000514|Pao_Bel_Ele84	Class I	LTR Retrotransposons	Pao_Bel	NA
244.25840339093546	0.5262452315999996	0.20044845585267357	0.13093257061201516	0.8958286488446402	1	TF001307|otherMITEs_Ele22b	Class II	MITEs	MITEs	NA
12.712507181834543	0.5196319972292083	0.4441377764566706	0.04420249361770636	0.964742994378563	1	TF001010|Tc1_Ele13	Class II	Cut and paste DNA transposon	Tc1	NA
206.62677398260394	0.514203513857982	0.3471521695415726	0.04091437445641861	0.9673641578842437	1	TF001003|Ty1_copia_Ele165	Class I	LTR Retrotransposons	Ty1_copia	NA
106.9531520849336	0.5134475953869698	0.2875156031064847	0.04677170644540412	0.9626951793315582	1	TF000602|Pao_Bel_Ele110	Class I	LTR Retrotransposons	Pao_Bel	NA
15.655688711488837	0.5131067297918002	0.5867013319062243	0.02233969667192623	0.9821769834099717	1	TF001052|Ty1_copia_Ele193	Class I	LTR Retrotransposons	Ty1_copia	NA
1174.1867627098136	0.5079700781450399	0.3324445684890716	0.023974156597784558	0.980873222828236	1	TF001080|Ty1_copia_Ele112	Class I	LTR Retrotransposons	Ty1_copia	NA
78.55127164950987	0.4985687983149036	0.2509242663323765	0	1	1	TF000074|CR1_Ele13	Class I	Non-LTR Retrotransposons	CR1	NA
24.801804113013553	0.4981648733895298	0.3259260638735442	0	1	1	TF000257|Pao_Bel_Ele71	Class I	LTR Retrotransposons	Pao_Bel	NA
50.1626965901094	0.4891182705142568	0.3328349193983599	0	1	1	TF000454|CR1_Ele32	Class I	Non-LTR Retrotransposons	CR1	NA
68.25750576666043	0.48789849313055794	0.2908496218391656	0	1	1	TF000443|R1_Ele8	Class I	Non-LTR Retrotransposons	R1	NA
205.0957797012476	0.48144966663895905	0.23719588895372126	0	1	1	TF000449|CR1_Ele28	Class I	Non-LTR Retrotransposons	CR1	NA
11.505262097970167	0.4771191438122823	0.5118283438685943	0	1	1	TF001095|Pogo_Ele3	Class II	Cut and paste DNA transposon	pogo	NA
19.782657033212093	0.47541412008754136	0.4163928839407334	0	1	1	TF000772|Pao_Bel_Ele228	Class I	LTR Retrotransposons	Pao_Bel	NA
66.13758407018233	0.4748080744348101	0.3505699896799128	0	1	1	TF000295|Pao_Bel_Ele147	Class I	LTR Retrotransposons	Pao_Bel	NA
234.6662933020516	0.46721995661800225	0.2964316697639613	0	1	1	TF000185|Outcast_Ele9	Class I	Non-LTR Retrotransposons	Outcast	NA
22.15614007323265	0.4658365664869037	0.3922514090211966	0	1	1	TF000915|ITmD37D_Ele3	Class II	Cut and paste DNA transposon	ITmD37D	NA
48.174065350260236	0.46382904573720085	0.3433456565823922	0	1	1	TF001167|PIF_Ele6	Class II	Cut and paste DNA transposon	PIF	NA
371.69918328914775	0.4607620659809517	0.4167581178955646	0	1	1	TF000408|Pao_Bel_Ele14	Class I	LTR Retrotransposons	Pao_Bel	NA
15.560571974367914	0.4581846017362144	0.47395983305914174	0	1	1	TF000195|L1_Ele24	Class I	Non-LTR Retrotransposons	L1	NA
1722.1224799572296	0.45671718423588387	0.28241648009627235	0	1	1	TF000102|Ty3_gypsy_Ele10	Class I	LTR Retrotransposons	Ty3_gypsy	CsRn1
8.757825787592584	0.45225054548851007	0.5589202097139703	0	1	1	TF000212|Outcast_Ele14	Class I	Non-LTR Retrotransposons	Outcast	NA
89.75930541821792	0.4514634735868528	0.23659271438774687	0	1	1	TF001322|otherMITEs_Ele32	Class II	MITEs	MITEs	NA
138.37818536568128	0.45121788215417347	0.30600144863861	0	1	1	TF001174|Pao_Bel_Ele170	Class I	LTR Retrotransposons	Pao_Bel	NA
2.435677341372036	0.45076285801037025	1.0852657399745476	0	1	1	TF000920|ITmD37D_Ele8	Class II	Cut and paste DNA transposon	ITmD37D	NA
37.506197880284695	0.450436006506706	0.3734783053891848	0	1	1	TF000297|Pao_Bel_Ele151	Class I	LTR Retrotransposons	Pao_Bel	NA
311.2924207140569	0.4456000078567994	0.2723665074164877	0	1	1	TF001135|Ty1_copia_Ele184	Class I	LTR Retrotransposons	Ty1_copia	NA
101.9691789925863	0.4452664111454011	0.39550186156157924	0	1	1	TF000404|Pao_Bel_Ele62	Class I	LTR Retrotransposons	Pao_Bel	NA
343.05090634797284	0.44273449221965716	0.20180777899226923	0	1	1	TF001114|Ty1_copia_Ele216	Class I	LTR Retrotransposons	Ty1_copia	NA
173.786608816019	0.4422258565069327	0.219173642095812	0	1	1	TF000370|Ty3_gypsy_Ele85	Class I	LTR Retrotransposons	Ty3_gypsy	Mag
156.24092925567874	0.4418640082631698	0.3099843987314825	0	1	1	TF000997|Ty1_copia_Ele153	Class I	LTR Retrotransposons	Ty1_copia	NA
88.05390893257555	0.44119490131180555	0.28469862043972255	0	1	1	TF000089|Pao_Bel_Ele4	Class I	LTR Retrotransposons	Pao_Bel	NA
234.016423282029	0.4379279762775232	0.23771754049598268	0	1	1	TF000187|I_Ele15	Class I	Non-LTR Retrotransposons	I	NA
168.70976371132565	0.43775743823921587	0.22875157221956224	0	1	1	TF001139|Ty1_copia_Ele139	Class I	LTR Retrotransposons	Ty1_copia	NA
102.02038118860528	0.4365655793895282	0.29800917935039006	0	1	1	TF000462|CR1_Ele34	Class I	Non-LTR Retrotransposons	CR1	NA
53.853907201763356	0.43466005574155825	0.5210658475739135	0	1	1	TF000169|L1_Ele17	Class I	Non-LTR Retrotransposons	L1	NA
